"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SI","2018-08-20","98.2","-1.3352","6.1657","Jordan Hicks",572821,663855,"null","blocked_ball",,,,,14,"null","R","R","R","LAD","STL","B","null","null",0,2,2018,"-1.3321","0.9792","0.6876","0.4485","null","null",624577,0,8,"Bot","null","null",,,506747,,"180821_053431","8.4531","-142.2592","-12.0994","-19.8482","32.4448","-16.4692","2.9642","1.3979","null","null","null","97.4120","2104","6.0770",531286,663855,506747,572761,543939,576397,657557,542303,664056,500874,"54.4216","null","null","null","null","null","null","null",72,"3","Sinker",3,3,3,3,3,3,3,3,"Standard","Standard"
"SI","2018-08-20","99.9","-1.1166","6.3300","Jordan Hicks",572821,663855,"null","called_strike",,,,,9,"null","R","R","R","LAD","STL","S","null","null",0,1,2018,"-1.3258","0.8939","0.5001","1.8160","null","null",624577,0,8,"Bot","null","null",,,506747,,"180821_053350","7.5023","-144.9776","-9.0635","-20.3000","33.5887","-17.7837","2.9642","1.4455","null","null","null","99.3790","2186","6.1290",531286,663855,506747,572761,543939,576397,657557,542303,664056,500874,"54.3701","null","null","null","null","null","null","null",72,"2","Sinker",3,3,3,3,3,3,3,3,"Standard","Standard"
"SI","2018-08-20","100.4","-1.0059","6.4782","Jordan Hicks",572821,663855,"null","called_strike",,,,,5,"null","R","R","R","LAD","STL","S","null","null",0,0,2018,"-1.3938","1.1095","-0.0554","1.8155","null","null",624577,0,8,"Bot","null","null",,,506747,,"180821_053326","5.8452","-145.8350","-10.0692","-21.0356","33.5726","-14.4091","2.8927","1.3265","null","null","null","99.8230","2187","6.0220",531286,663855,506747,572761,543939,576397,657557,542303,664056,500874,"54.4772","null","null","null","null","null","null","null",72,"1","Sinker",3,3,3,3,3,3,3,3,"Standard","Standard"
"SI","2018-08-20","100.8","-0.9688","6.3022","Jordan Hicks",624577,663855,"single","hit_into_play_no_out",,,,,5,"Yasiel Puig singles on a soft ground ball to pitcher Jordan Hicks.  ","R","R","R","LAD","STL","X",1,"ground_ball",3,1,2018,"-1.3411","0.8184","0.2074","2.2566","null","null","null",0,8,"Bot","121.09","190.62",,,506747,,"180821_053229","6.4628","-146.4820","-7.8362","-20.8576","35.3811","-18.7230","3.4670","1.5890","1","55.1","-56","100.7610","2061","6.3930",531286,663855,506747,572761,543939,576397,657557,542303,664056,500874,"54.1065","0.158","0.126","0.90",1,1,0,1,71,"5","Sinker",3,3,3,3,3,3,3,3,"Standard","Standard"
"SI","2018-08-20","101.2","-0.8524","6.2198","Jordan Hicks",624577,663855,"null","called_strike",,,,,9,"null","R","R","R","LAD","STL","S","null","null",3,0,2018,"-1.3601","0.7999","0.6448","1.9925","null","null","null",0,8,"Bot","null","null",,,506747,,"180821_053208","7.3180","-146.9436","-8.2674","-21.1943","35.6639","-18.9867","3.6320","1.6599","null","null","null","100.3330","2070","5.9870",531286,663855,506747,572761,543939,576397,657557,542303,664056,500874,"54.5124","null","null","null","null","null","null","null",71,"4","Sinker",3,3,3,3,3,3,3,3,"Standard","Standard"
"SI","2018-08-20","100.7","-0.7922","6.4226","Jordan Hicks",624577,663855,"null","ball",,,,,12,"null","R","R","R","LAD","STL","B","null","null",2,0,2018,"-1.2493","0.5938","1.0920","2.9694","null","null","null",0,8,"Bot","null","null",,,506747,,"180821_053143","8.1720","-146.2847","-5.5785","-19.8654","37.7326","-22.5342","3.5605","1.7075","null","null","null","100.1110","2024","6.2710",531286,663855,506747,572761,543939,576397,657557,542303,664056,500874,"54.2281","null","null","null","null","null","null","null",71,"3","Sinker",3,3,3,3,3,3,3,3,"Standard","Standard"
"SL","2018-08-20","81.3","-1.0175","6.2928","Jordan Hicks",624577,663855,"null","ball",,,,,11,"null","R","R","R","LAD","STL","B","null","null",1,0,2018,"0.1422","-0.1578","-0.3987","4.3851","null","null","null",0,8,"Bot","null","null",,,506747,,"180821_053121","1.1068","-118.2106","2.6184","1.0792","23.3393","-34.3910","3.4889","1.5884","null","null","null","80.1860","1814","5.6460",531286,663855,506747,572761,543939,576397,657557,542303,664056,500874,"54.8526","null","null","null","null","null","null","null",71,"2","Slider",3,3,3,3,3,3,3,3,"Standard","Standard"
"SI","2018-08-20","100.7","-0.6166","6.6176","Jordan Hicks",624577,663855,"null","ball",,,,,3,"null","R","R","R","LAD","STL","B","null","null",0,0,2018,"-1.2164","0.8026","0.7063","3.1801","null","null","null",0,8,"Bot","null","null",,,506747,,"180821_053059","6.4874","-146.3888","-6.0401","-18.8327","34.9799","-19.5603","3.5171","1.6126","null","null","null","100.1000","1967","6.0400",531286,663855,506747,572761,543939,576397,657557,542303,664056,500874,"54.4588","null","null","null","null","null","null","null",71,"1","Sinker",3,3,3,3,3,3,3,3,"Standard","Standard"
"SL","2018-08-20","86.2","-0.8812","6.4739","Jordan Hicks",518735,663855,"strikeout","swinging_strike_blocked",,,,,14,"Yasmani Grandal strikes out swinging.  ","R","L","R","LAD","STL","S",2,"null",1,2,2018,"0.8206","-0.3402","0.7076","0.6043",461314,571970,621035,2,7,"Bot","null","null",,,506747,,"180821_051628","2.1141","-125.2929","-6.8865","7.9508","28.7622","-34.3581","3.4110","1.5650","null","null","null","85.1060","2351","5.9520",531286,663855,506747,572761,543939,576397,657557,542303,664056,500874,"54.5467","null","null","0.00",1,0,0,"null",67,"4","Slider",3,3,3,3,3,3,3,3,"Standard","Strategic"
"SI","2018-08-20","102.0","-0.7071","6.4090","Jordan Hicks",518735,663855,"null","ball",,,,,13,"null","R","L","R","LAD","STL","B","null","null",0,2,2018,"-1.2468","1.0623","-1.3768","1.3948",461314,571970,621035,2,7,"Bot","null","null",,,506747,,"180821_051600","1.1036","-148.0857","-11.2969","-18.4939","37.2278","-14.0424","3.2027","1.5884","null","null","null","101.5150","2120","6.2720",531286,663855,506747,572761,543939,576397,657557,542303,664056,500874,"54.2273","null","null","null","null","null","null","null",67,"3","Sinker",3,3,3,3,3,3,3,3,"Standard","Standard"
"SI","2018-08-20","102.0","-0.9120","6.3768","Jordan Hicks",518735,663855,"null","swinging_strike",,,,,13,"null","R","L","R","LAD","STL","S","null","null",0,1,2018,"-1.2175","0.8932","-0.8298","2.2392",461314,571970,621035,2,7,"Bot","null","null",,,506747,,"180821_051533","3.1713","-148.2516","-8.4868","-18.7151","37.6019","-17.1054","3.4110","1.5650","null","null","null","101.8700","2153","6.4210",531286,663855,506747,572761,543939,576397,657557,542303,664056,500874,"54.0777","null","null","null","null","null","null","null",67,"2","Sinker",3,3,3,3,3,3,3,3,"Standard","Standard"
"SI","2018-08-20","100.7","-0.8859","6.3974","Jordan Hicks",518735,663855,"null","called_strike",,,,,7,"null","R","L","R","LAD","STL","S","null","null",0,0,2018,"-1.2510","0.7904","-0.5395","1.7853",461314,571970,621035,2,7,"Bot","null","null",,,506747,,"180821_051511","3.9163","-146.2817","-9.2740","-18.8121","36.4298","-18.8243","3.2742","1.6361","null","null","null","100.2820","2003","6.2800",531286,663855,506747,572761,543939,576397,657557,542303,664056,500874,"54.2186","null","null","null","null","null","null","null",67,"1","Sinker",3,3,3,3,3,3,3,3,"Standard","Standard"
"SI","2018-08-20","101.6","-0.8729","6.4325","Jordan Hicks",621035,663855,"walk","ball",,,,,11,"Chris Taylor walks.  ","R","R","R","LAD","STL","B","null","null",3,2,2018,"-1.1918","0.6942","-1.4758","3.1920",461314,571970,"null",2,7,"Bot","null","null",,,506747,,"180821_051338","1.1517","-147.8516","-5.4266","-17.6562","36.0574","-20.9552","3.4889","1.7313","null","null","null","101.4100","2113","6.2340",531286,663855,506747,572761,543939,576397,657557,542303,664056,500874,"54.2648","null","null","0.70",1,0,0,"null",66,"6","Sinker",3,3,3,3,3,3,3,3,"Standard","Standard"
"SL","2018-08-20","85.4","-1.0718","6.2142","Jordan Hicks",621035,663855,"null","ball",,,,,14,"null","R","R","R","LAD","STL","B","null","null",2,2,2018,"0.8699","-0.3981","0.9264","1.1770",461314,571970,"null",2,7,"Bot","null","null",,,506747,,"180821_051305","2.9592","-124.3049","-4.7246","8.2519","26.3426","-35.4805","3.5366","1.7790","null","null","null","84.8290","2304","6.0310",531286,663855,506747,572761,543939,576397,657557,542303,664056,500874,"54.4680","null","null","null","null","null","null","null",66,"5","Slider",3,3,3,3,3,3,3,3,"Standard","Standard"
"SI","2018-08-20","100.8","-0.9621","6.4691","Jordan Hicks",621035,663855,"null","ball",,,,,13,"null","R","R","R","LAD","STL","B","null","null",1,2,2018,"-1.1441","1.0674","-1.2943","1.4334",461314,"null",571970,2,7,"Bot","null","null",,,506747,,"180821_051214","1.7902","-146.4839","-11.1677","-16.8672","34.8931","-14.3927","3.4889","1.7075","null","null","null","100.6920","2090","6.3230",531286,663855,506747,572761,543939,576397,657557,542303,664056,500874,"54.1765","null","null","null","null","null","null","null",66,"4","Sinker",3,3,3,3,3,3,3,3,"Standard","Standard"
"SL","2018-08-20","87.7","-0.9122","6.2517","Jordan Hicks",621035,663855,"null","swinging_strike",,,,,14,"null","R","R","R","LAD","STL","S","null","null",1,1,2018,"1.0559","-0.0638","1.6014","1.2499",461314,"null",571970,2,7,"Bot","null","null",,,506747,,"180821_051146","3.8959","-127.4977","-5.7499","10.4619","27.9381","-31.8461","3.4110","1.5650","null","null","null","86.9140","2516","5.9910",531286,663855,506747,572761,543939,576397,657557,542303,664056,500874,"54.5082","null","null","null","null","null","null","null",66,"3","Slider",3,3,3,3,3,3,3,3,"Standard","Standard"
"SI","2018-08-20","102.0","-0.8826","6.3550","Jordan Hicks",621035,663855,"null","foul",,,,,11,"null","R","R","R","LAD","STL","S","null","null",1,0,2018,"-1.0862","1.0945","-0.9739","3.0782",461314,"null",571970,2,7,"Bot","null","null",,,506747,,"180821_051114","2.3700","-148.5007","-6.5896","-16.6518","36.9534","-14.5697","3.4110","1.5650","214","75.1","42","102.1410","2221","6.4260",531286,663855,506747,572761,543939,576397,657557,542303,664056,500874,"54.0732","null","null","null","null","null","null","null",66,"2","Sinker",3,3,3,3,3,3,3,3,"Standard","Standard"
"SI","2018-08-20","101.9","-0.8736","6.4514","Jordan Hicks",621035,663855,"null","ball",,,,,14,"null","R","R","R","LAD","STL","B","null","null",0,0,2018,"-1.1054","0.9531","0.8794","2.5060",461314,"null",571970,2,7,"Bot","null","null",,,506747,,"180821_051041","7.5368","-147.9669","-8.0389","-17.9526","35.0933","-16.5505","3.5127","1.6837","null","null","null","101.5730","2105","6.2140",531286,663855,506747,572761,543939,576397,657557,542303,664056,500874,"54.2847","null","null","null","null","null","null","null",66,"1","Sinker",3,3,3,3,3,3,3,3,"Standard","Standard"
"SI","2018-08-20","103.0","-0.8127","6.3871","Jordan Hicks",571970,663855,"single","hit_into_play_score",,,,,13,"Max Muncy singles on a line drive to left fielder Marcell Ozuna.   Cody Bellinger scores.    Matt Kemp to 3rd.  ","R","L","R","LAD","STL","X",7,"line_drive",3,2,2018,"-1.2354","0.7455","-0.9592","1.5688","null",641355,461314,2,7,"Bot","66.34","131.30",,,506747,,"180821_050946","2.6279","-149.7859","-10.3263","-19.3766","37.1766","-18.5182","3.3710","1.5350","190","76.2","17","103.4310","2076","6.6160",531286,663855,506747,572761,543939,576397,657557,542303,664056,500874,"53.8830","0.924","0.836","0.90",1,1,0,4,65,"6","Sinker",2,3,2,3,3,2,2,3,"Standard","Standard"
"SI","2018-08-20","101.5","-0.6127","6.5171","Jordan Hicks",571970,663855,"null","ball",,,,,14,"null","R","L","R","LAD","STL","B","null","null",2,2,2018,"-1.0746","0.8284","0.6323","1.3140","null",641355,461314,2,7,"Bot","null","null",,,506747,,"180821_050900","6.0119","-147.3488","-11.1982","-16.9803","32.5891","-17.8390","3.1311","1.5646","null","null","null","101.3870","1942","6.2030",531286,663855,506747,572761,543939,576397,657557,542303,664056,500874,"54.2956","null","null","null","null","null","null","null",65,"5","Sinker",2,3,2,3,3,2,2,3,"Standard","Standard"
"SI","2018-08-20","102.5","-0.9689","6.4098","Jordan Hicks",571970,663855,"null","foul",,,,,5,"null","R","L","R","LAD","STL","S","null","null",2,1,2018,"-0.9509","1.1512","0.1012","2.3576","null",641355,461314,2,7,"Bot","null","null",,,506747,,"180821_050803","5.2992","-148.9946","-8.9790","-15.3696","33.5385","-13.1966","3.3710","1.5350","null","null","null","102.5820","2014","6.2500",531286,663855,506747,572761,543939,576397,657557,542303,664056,500874,"54.2488","null","null","null","null","null","null","null",65,"4","Sinker",2,3,2,3,3,2,2,3,"Standard","Standard"
"SI","2018-08-20","101.1","-0.8934","6.3268","Jordan Hicks",571970,663855,"null","foul",,,,,8,"null","R","L","R","LAD","STL","S","null","null",2,0,2018,"-1.2035","0.8700","0.0761","1.9915","null",641355,461314,2,7,"Bot","null","null",,,506747,,"180821_050725","5.5545","-146.9897","-8.8268","-18.7171","34.1295","-17.7396","3.3710","1.5350","205","76.5","35","101.0860","2130","6.2820",531286,663855,506747,572761,543939,576397,657557,542303,664056,500874,"54.2166","null","null","null","null","null","null","null",65,"3","Sinker",2,3,2,3,3,2,2,3,"Standard","Standard"
"SI","2018-08-20","101.5","-0.9049","6.3778","Jordan Hicks",571970,663855,"null","ball",,,,,12,"null","R","L","R","LAD","STL","B","null","null",1,0,2018,"-1.0661","0.8517","0.5543","3.5400","null",641355,461314,2,7,"Bot","null","null",,,506747,,"180821_050653","6.6325","-147.7442","-4.7171","-17.1488","33.0716","-18.8079","3.1788","1.6361","null","null","null","101.8390","2105","6.3200",531286,663855,506747,572761,543939,576397,657557,542303,664056,500874,"54.1788","null","null","null","null","null","null","null",65,"2","Sinker",2,3,2,3,3,2,2,3,"Standard","Standard"
"SI","2018-08-20","102.5","-0.9581","6.4992","Jordan Hicks",571970,663855,"null","blocked_ball",,,,,14,"null","R","L","R","LAD","STL","B","null","null",0,0,2018,"-1.4029","0.5290","0.6926","0.8246","null",641355,461314,2,7,"Bot","null","null",,,506747,,"180821_050621","8.0770","-148.6030","-12.0307","-22.8388","36.4281","-21.5705","3.2504","1.6122","null","null","null","102.4370","2007","6.5110",531286,663855,506747,572761,543939,576397,657557,542303,664056,500874,"53.9885","null","null","null","null","null","null","null",65,"1","Sinker",2,3,2,3,3,2,2,3,"Standard","Standard"
"SI","2018-08-17","100.3","-0.9170","6.5460","Jordan Hicks",570731,663855,"field_out","hit_into_play",,,,,2,"Jonathan Schoop lines out softly to shortstop Paul DeJong.  ","R","R","R","STL","MIL","X",6,"line_drive",0,1,2018,"-1.2447","0.5856","-0.2232","3.4912","null",519058,542583,2,8,"Top","117.78","124.75",,,425877,,"180818_024811","4.8767","-145.9353","-4.4659","-18.9548","35.5221","-22.9465","3.4110","1.5650","183","58.9","30","100.3550","2078","6.4020",531244,663855,425877,572761,543939,576397,657557,542303,664056,500874,"54.0960","0.490","0.426","0.00",1,0,0,1,62,"2","Sinker",3,2,2,3,2,3,2,3,"Standard","Standard"
"SI","2018-08-17","101.3","-0.7017","6.5797","Jordan Hicks",570731,663855,"null","called_strike",,,,,5,"null","R","R","R","STL","MIL","S","null","null",0,0,2018,"-1.0648","0.7254","-0.0480","2.8217","null",519058,542583,2,8,"Top","null","null",,,425877,,"180818_024739","4.4254","-147.4015","-6.9864","-16.7331","34.9267","-20.0325","3.5691","1.8148","null","null","null","101.9750","1965","6.6490",531244,663855,425877,572761,543939,576397,657557,542303,664056,500874,"53.8497","null","null","null","null","null","null","null",62,"1","Sinker",3,2,2,3,2,3,2,3,"Standard","Standard"
"SI","2018-08-17","101.3","-0.9090","6.4297","Jordan Hicks",543768,663855,"field_out","hit_into_play",,,,,7,"Travis Shaw flies out to left fielder Marcell Ozuna in foul territory.  ","R","L","R","STL","MIL","X",7,"fly_ball",0,1,2018,"-1.1990","0.6629","-0.3427","2.0071","null",519058,542583,1,8,"Top","39.55","130.89",,,425877,,"180818_024652","4.5188","-147.3293","-8.6908","-18.7466","36.1965","-20.4907","3.5490","1.6270","286","88.4","46","101.9000","2006","6.7200",531244,663855,425877,572761,543939,576397,657557,542303,664056,500874,"53.7788","0.003","0.006","0.00",1,0,0,3,61,"2","Sinker",3,2,2,3,2,3,2,3,"Standard","Standard"
"SI","2018-08-17","101.2","-0.8174","6.4626","Jordan Hicks",543768,663855,"null","called_strike",,,,,8,"null","R","L","R","STL","MIL","S","null","null",0,0,2018,"-1.0085","0.8664","-0.0658","2.2307","null",519058,542583,1,8,"Top","null","null",,,425877,,"180818_024633","4.5904","-147.2886","-8.7111","-16.0119","33.2440","-17.5226","3.8088","1.9048","null","null","null","102.4200","1965","6.8240",531244,663855,425877,572761,543939,576397,657557,542303,664056,500874,"53.6743","null","null","null","null","null","null","null",61,"1","Sinker",3,2,2,3,2,3,2,3,"Standard","Standard"
"SL","2018-08-17","89.1","-0.9981","6.3979","Jordan Hicks",542583,663855,"single","hit_into_play_score",,,,,3,"Jesus Aguilar singles on a line drive to left fielder Marcell Ozuna.   Christian Yelich scores.    Lorenzo Cain scores.    Mike Moustakas to 2nd.  ","R","R","R","STL","MIL","X",7,"line_drive",0,2,2018,"0.9379","0.3678","0.4749","3.0305",592885,456715,519058,1,8,"Top","64.63","103.29",,,425877,,"180818_024550","1.6704","-129.7284","-3.0054","10.1095","26.5255","-27.6918","3.4900","1.6010","219","98.5","13","88.6500","2289","5.9250",531244,663855,425877,572761,543939,576397,657557,542303,664056,500874,"54.5731","0.863","0.846","0.90",1,1,0,4,60,"3","Slider",3,0,0,3,0,3,0,3,"Standard","Standard"
"SL","2018-08-17","86.9","-0.9726","6.4656","Jordan Hicks",542583,663855,"null","called_strike",,,,,2,"null","R","R","R","STL","MIL","S","null","null",0,1,2018,"1.1476","0.1974","0.2341","3.2344",592885,456715,519058,1,8,"Top","null","null",,,425877,,"180818_024520","0.5880","-126.4287","-1.9155","11.8879","26.6621","-29.9587","3.7189","1.8148","null","null","null","85.8890","2228","5.7270",531244,663855,425877,572761,543939,576397,657557,542303,664056,500874,"54.7718","null","null","null","null","null","null","null",60,"2","Slider",3,0,0,3,0,3,0,3,"Standard","Standard"
"SI","2018-08-17","101.8","-0.6385","6.6472","Jordan Hicks",542583,663855,"null","called_strike",,,,,2,"null","R","R","R","STL","MIL","S","null","null",0,0,2018,"-1.1331","0.5454","-0.0132","3.3807",592885,456715,519058,1,8,"Top","null","null",,,425877,,"180818_024500","4.4777","-148.0401","-5.1481","-17.7083","38.4792","-23.1065","3.7189","1.7848","null","null","null","101.4730","1848","6.3470",531244,663855,425877,572761,543939,576397,657557,542303,664056,500874,"54.1510","null","null","null","null","null","null","null",60,"1","Sinker",3,0,0,3,0,3,0,3,"Standard","Standard"
"SI","2018-08-17","100.3","-0.9239","6.5909","Jordan Hicks",519058,663855,"walk","ball",,,,,11,"Mike Moustakas walks.   Christian Yelich to 3rd.    Lorenzo Cain to 2nd.  ","R","L","R","STL","MIL","B","null","null",3,2,2018,"-1.0564","0.6924","-2.2699","3.7557","null",592885,456715,1,8,"Top","null","null",,,425877,,"180818_024306","-1.2108","-146.2208","-4.2009","-15.0496","33.3686","-21.3651","3.4493","1.6048","null","null","null","101.2120","1801","6.6130",531244,663855,425877,572761,543939,576397,657557,542303,664056,500874,"53.8858","null","null","0.70",1,0,0,"null",59,"8","Sinker",3,0,0,3,0,3,0,3,"Standard","Standard"
