pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher_1,fielder_2_1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,four_seam,curve_ball,cutter,unnamed_pitch,sinker,slider,changeup,two_seam,split_finger,knuckle_curve,forkball,eephus,pitch_out,screwball,knuckle_ball,strike,up_zone,mid_zone,down_zone,hit,swinging_strike,chapman,betances,britton,green,ottavino,id,pitch_count
SI,2018-08-13,94.8,0.6137,6.5434,Zach Britton,624424,502154,null,foul,7,null,R,L,L,NYY,NYM,S,null,null,1,1,2018,0.8236,0.4819,-0.5829,1.4527,null,null,null,1,9,Top,null,null,519222,180814_020954,-4.868,-137.7959,-8.6462,11.322,27.0718,-24.6275,2.9904,1.2571,null,null,null,94.236,1974,5.761,530898,502154,519222,595885,650402,609280,544369,458731,543305,435522,54.7371,null,null,null,null,null,null,null,74,3,Sinker,5,7,7,5,7,5,7,5,Standard,Standard,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3879,12
SI,2018-08-13,93.6,0.6226,6.5314,Zach Britton,624424,502154,null,called_strike,11,null,R,L,L,NYY,NYM,S,null,null,1,0,2018,0.6586,0.2187,-1.0892,2.2651,null,null,null,1,9,Top,null,null,519222,180814_020933,-5.768,-136.2256,-5.7624,9.1876,25.6075,-28.6123,3.0134,1.3493,null,null,null,93.178,1995,5.708,530898,502154,519222,595885,650402,609280,544369,458731,543305,435522,54.7902,null,null,null,null,null,null,null,74,2,Sinker,5,7,7,5,7,5,7,5,Standard,Standard,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3880,13
SI,2018-08-13,94.4,0.5596,6.5643,Zach Britton,624424,502154,null,ball,12,null,R,L,L,NYY,NYM,B,null,null,0,0,2018,0.6424,0.449,0.0039,3.5128,null,null,null,1,9,Top,null,null,519222,180814_020916,-2.7982,-137.419,-3.2532,8.5489,26.9493,-26.1674,3.0134,1.3262,null,null,null,93.731,1960,5.616,530898,502154,519222,595885,650402,609280,544369,458731,543305,435522,54.8818,null,null,null,null,null,null,null,74,1,Sinker,5,7,7,5,7,5,7,5,Standard,Standard,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3881,14
SI,2018-08-13,94.6,0.5457,6.5595,Zach Britton,607043,502154,strikeout,swinging_strike,14,Brandon Nimmo strikes out swinging.,R,L,L,NYY,NYM,S,2,null,0,2,2018,0.8877,0.4788,0.9875,1.9715,null,null,null,0,9,Top,null,null,519222,180814_020844,-0.7651,-137.6664,-7.3059,11.2672,27.33,-24.9511,3.1054,1.5106,null,null,null,93.988,1876,5.689,530898,502154,519222,595885,650402,609280,544369,458731,543305,435522,54.8094,null,null,0.00,1,0,0,null,73,3,Sinker,5,7,7,5,7,5,7,5,Infield shift,Standard,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,3882,15
SI,2018-08-13,94.4,0.8332,6.5888,Zach Britton,607043,502154,null,foul,5,null,R,L,L,NYY,NYM,S,null,null,0,1,2018,1.1125,0.5515,0.07,2.6256,null,null,null,0,9,Top,null,null,519222,180814_020818,-4.3536,-137.3845,-5.8227,14.7579,27.2461,-24.3511,3.1284,1.5567,29,74.2,-12,93.871,1975,5.736,530898,502154,519222,595885,650402,609280,544369,458731,543305,435522,54.7622,null,null,null,null,null,null,null,73,2,Sinker,5,7,7,5,7,5,7,5,Standard,Standard,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3883,16
SI,2018-08-13,93,0.7731,6.5023,Zach Britton,607043,502154,null,called_strike,1,null,R,L,L,NYY,NYM,S,null,null,0,0,2018,1.0151,0.5822,-0.6501,3.0178,null,null,null,0,9,Top,null,null,519222,180814_020800,-5.7589,-135.2327,-4.3989,13.4279,27.0145,-24.4785,3.1514,1.4876,null,null,null,92.369,2044,5.762,530898,502154,519222,595885,650402,609280,544369,458731,543305,435522,54.7356,null,null,null,null,null,null,null,73,1,Sinker,5,7,7,5,7,5,7,5,Standard,Standard,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3884,17
SL,2018-08-13,87.2,-2.0548,6.0799,Chad Green,453943,643338,caught_stealing_2b,ball,14,"Yankees challenged (tag play), call on the field was overturned: With Todd Frazier batting, Michael Conforto caught stealing 2nd base, catcher Austin Romine to second baseman Gleyber Torres.",R,R,R,NYY,NYM,B,2,null,0,2,2018,0.3748,-0.0212,2.3643,0.3299,null,null,624424,2,5,Top,null,null,519222,180814_004324,9.8368,-126.6202,-7.6316,2.2306,23.4569,-31.186,3.0126,1.3485,null,null,null,87.379,2266,6.311,530898,643338,519222,595885,650402,609280,544369,458731,543305,435522,54.1876,null,null,0.00,0,0,0,null,41,3,Slider,2,4,4,2,4,2,4,2,Standard,Standard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3885,1
FF,2018-08-13,96.7,-2.1354,6.0342,Chad Green,453943,643338,null,called_strike,6,null,R,R,R,NYY,NYM,S,null,null,0,1,2018,-0.6253,1.4916,0.4553,2.0571,null,null,624424,2,5,Top,null,null,519222,180814_004259,8.3141,-140.4151,-8.3988,-10.1477,31.9491,-10.7855,3.1506,1.3946,null,null,null,96.521,2516,6.314,530898,643338,519222,595885,650402,609280,544369,458731,543305,435522,54.1841,null,null,null,null,null,null,null,41,2,4-Seam Fastball,2,4,4,2,4,2,4,2,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3886,2
FF,2018-08-13,96.2,-1.9829,6.0749,Chad Green,453943,643338,null,called_strike,4,null,R,R,R,NYY,NYM,S,null,null,0,0,2018,-0.7854,1.3102,-0.4302,2.1945,null,null,624424,2,5,Top,null,null,519222,180814_004237,5.9022,-139.8518,-7.6815,-11.6316,30.8824,-13.4564,3.0586,1.3946,null,null,null,96.341,2361,6.374,530898,643338,519222,595885,650402,609280,544369,458731,543305,435522,54.1237,null,null,null,null,null,null,null,41,1,4-Seam Fastball,2,4,4,2,4,2,4,2,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3887,3
FF,2018-08-13,96.4,-2.0884,6.1848,Chad Green,643446,643338,field_out,hit_into_play,8,Jeff McNeil flies out to left fielder Brett Gardner.,R,L,R,NYY,NYM,X,7,fly_ball,0,0,2018,-0.5233,1.437,0.0075,1.8965,null,null,624424,1,5,Top,71.43,66.93,519222,180814_004146,6.7431,-140.0578,-9.0456,-8.3908,31.5758,-11.486,3.4246,1.602,337,94.5,36,96.246,2516,6.282,530898,643338,519222,595885,650402,609280,544369,458731,543305,435522,54.2162,0.092,0.148,0.00,1,0,0,3,40,1,4-Seam Fastball,2,4,4,2,4,2,4,2,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3888,4
FF,2018-08-13,97,-1.9618,6.053,Chad Green,527038,643338,field_out,hit_into_play,11,Wilmer Flores pops out to third baseman Miguel Andujar.,R,R,R,NYY,NYM,X,5,popup,2,0,2018,-0.5065,1.4543,-0.8799,2.6067,null,null,624424,0,5,Top,116.42,178.64,519222,180814_004039,4.0305,-141.0605,-6.9581,-7.6295,31.6506,-11.5237,3.2196,1.4868,null,80.0,69,96.787,2480,6.171,530898,643338,519222,595885,650402,609280,544369,458731,543305,435522,54.3272,0.000,0.000,0.00,1,0,0,3,39,3,4-Seam Fastball,2,4,4,2,4,2,4,2,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3889,5
FF,2018-08-13,96.1,-1.8154,6.2311,Chad Green,527038,643338,null,ball,14,null,R,R,R,NYY,NYM,B,null,null,1,0,2018,-0.3688,1.5109,1.144,2.0816,null,null,624424,0,5,Top,null,null,519222,180814_004018,8.6545,-139.5132,-8.7827,-6.7204,30.7143,-10.7256,3.2196,1.5329,null,null,null,95.988,2448,6.305,530898,643338,519222,595885,650402,609280,544369,458731,543305,435522,54.1934,null,null,null,null,null,null,null,39,2,4-Seam Fastball,2,4,4,2,4,2,4,2,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3890,6
FF,2018-08-13,95.9,-2.0225,6.1899,Chad Green,527038,643338,null,ball,11,null,R,R,R,NYY,NYM,B,null,null,0,0,2018,-0.6014,1.3551,-0.6418,4.0693,null,null,624424,0,5,Top,null,null,519222,180814_003955,5.0028,-139.4658,-2.9851,-9.018,35.2752,-14.1954,3.1966,1.5098,null,null,null,95.331,2296,6.276,530898,643338,519222,595885,650402,609280,544369,458731,543305,435522,54.2221,null,null,null,null,null,null,null,39,1,4-Seam Fastball,2,4,4,2,4,2,4,2,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3891,7
FF,2018-08-13,96.8,-2.2279,6.158,Chad Green,624424,643338,single,hit_into_play_no_out,11,Michael Conforto singles on a ground ball to right fielder Neil Walker.,R,L,R,NYY,NYM,X,9,ground_ball,3,2,2018,-0.5374,1.4488,-0.889,2.7389,null,null,null,0,5,Top,148.93,91.26,519222,180814_003916,4.788,-140.6543,-6.8007,-8.2443,34.5069,-11.6818,3.0126,1.2794,79,100.5,4,96.316,2427,6.276,530898,643338,519222,595885,650402,609280,544369,458731,543305,435522,54.2217,0.560,0.509,0.90,1,1,0,4,38,7,4-Seam Fastball,2,4,4,2,4,2,4,2,Infield shift,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3892,8
FF,2018-08-13,97.6,-1.954,6.1996,Chad Green,624424,643338,null,foul,5,null,R,L,R,NYY,NYM,S,null,null,3,2,2018,-0.2621,1.5771,0.1996,2.3828,null,null,null,0,5,Top,null,null,519222,180814_003901,6.3984,-141.8771,-8.3869,-4.993,32.1663,-9.1682,2.9666,1.2563,214,75.7,55,97.663,2467,6.36,530898,643338,519222,595885,650402,609280,544369,458731,543305,435522,54.138,null,null,null,null,null,null,null,38,6,4-Seam Fastball,2,4,4,2,4,2,4,2,Infield shift,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3893,9
FS,2018-08-13,86.9,-2.0216,6.1552,Chad Green,624424,643338,null,ball,11,null,R,L,R,NYY,NYM,B,null,null,2,2,2018,-0.7203,0.6907,-1.1234,2.4034,null,null,null,0,5,Top,null,null,519222,180814_003840,3.5826,-126.559,-4.2279,-8.3521,24.0458,-24.2331,2.9896,1.2794,null,null,null,86.687,1444,5.951,530898,643338,519222,595885,650402,609280,544369,458731,543305,435522,54.5469,null,null,null,null,null,null,null,38,5,Split Finger,2,4,4,2,4,2,4,2,Infield shift,Standard,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3894,10
FF,2018-08-13,96.9,-2.1129,6.2309,Chad Green,624424,643338,null,foul,4,null,R,L,R,NYY,NYM,S,null,null,2,1,2018,-0.468,1.5542,-0.6571,2.0328,null,null,null,0,5,Top,null,null,519222,180814_003818,4.9117,-140.7231,-9.0701,-7.2977,33.5641,-9.9062,2.9436,1.2794,null,null,null,96.072,2445,6.039,530898,643338,519222,595885,650402,609280,544369,458731,543305,435522,54.4593,null,null,null,null,null,null,null,38,4,4-Seam Fastball,2,4,4,2,4,2,4,2,Infield shift,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3895,11
FF,2018-08-13,96.3,-2.2497,6.2089,Chad Green,624424,643338,null,ball,11,null,R,L,R,NYY,NYM,B,null,null,1,1,2018,-0.2133,1.6443,-1.891,2.9769,null,null,null,0,5,Top,null,null,519222,180814_003801,1.4189,-139.9845,-6.5909,-3.0931,33.5415,-9.6157,3.0126,1.3946,null,null,null,95.395,2453,5.962,530898,643338,519222,595885,650402,609280,544369,458731,543305,435522,54.5364,null,null,null,null,null,null,null,38,3,4-Seam Fastball,2,4,4,2,4,2,4,2,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3896,12
FS,2018-08-13,88.2,-2.0646,6.159,Chad Green,624424,643338,null,ball,13,null,R,L,R,NYY,NYM,B,null,null,0,1,2018,-0.2375,1.0678,-0.1675,0.9473,null,null,null,0,5,Top,null,null,519222,180814_003749,5.0754,-128.1903,-8.7346,-3.6224,25.8353,-18.9504,3.0126,1.3716,null,null,null,87.868,1723,6.09,530898,643338,519222,595885,650402,609280,544369,458731,543305,435522,54.4085,null,null,null,null,null,null,null,38,2,Split Finger,2,4,4,2,4,2,4,2,Standard,Standard,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3897,13
FF,2018-08-13,96.3,-2.2151,6.2658,Chad Green,624424,643338,null,called_strike,11,null,R,L,R,NYY,NYM,S,null,null,0,0,2018,-0.234,1.6069,-0.946,2.5557,null,null,null,0,5,Top,null,null,519222,180814_003735,3.894,-140.0516,-7.8778,-3.9652,32.4345,-9.533,2.9896,1.3255,null,null,null,96.108,2535,6.267,530898,643338,519222,595885,650402,609280,544369,458731,543305,435522,54.2313,null,null,null,null,null,null,null,38,1,4-Seam Fastball,2,4,4,2,4,2,4,2,Standard,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3898,14
FF,2018-07-23,96.9,-2.1579,6.2168,Chad Green,641343,643338,strikeout,swinging_strike,11,Jake Bauers strikes out swinging.,R,L,R,TB,NYY,S,2,null,2,2,2018,-0.3332,1.6399,-0.9674,2.5358,null,null,622110,2,6,Bot,null,null,596142,180724_012208,3.9167,-140.848,-7.928,-5.3153,33.5982,-8.959,3.411,1.565,10,51.8,-13,96.289,2534,6.113,530910,643338,596142,595885,435522,609280,544369,458731,543305,592450,54.3854,null,null,0.00,1,0,0,null,55,5,4-Seam Fastball,7,3,7,3,3,7,7,3,Infield shift,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,3213,1
FF,2018-07-23,96.1,-2.2711,6.1047,Chad Green,641343,643338,null,foul,5,null,R,L,R,TB,NYY,S,null,null,2,1,2018,-0.3505,1.6589,-0.2424,2.4954,null,null,622110,2,6,Bot,null,null,596142,180724_012142,6.1263,-139.4695,-7.5527,-6.0601,35.7595,-9.2462,3.411,1.565,123,77.8,10,95.008,2560,6.121,530910,643338,596142,595885,435522,609280,544369,458731,543305,592450,54.3771,null,null,null,null,null,null,null,55,4,4-Seam Fastball,7,3,7,3,3,7,7,3,Infield shift,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3214,2
FF,2018-07-23,96.3,-2.0353,6.2748,Chad Green,641343,643338,null,ball,11,null,R,L,R,TB,NYY,B,null,null,1,1,2018,-0.2078,1.7397,-0.9394,3.6831,null,null,622110,2,6,Bot,null,null,596142,180724_012108,3.3505,-139.8614,-5.0539,-3.5471,37.0882,-8.8493,3.445,1.5658,null,null,null,94.929,2451,6.001,530910,643338,596142,595885,435522,609280,544369,458731,543305,592450,54.4973,null,null,null,null,null,null,null,55,3,4-Seam Fastball,7,3,7,3,3,7,7,3,Infield shift,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3215,3
FF,2018-07-23,96,-1.9609,6.2942,Chad Green,641343,643338,null,called_strike,1,null,R,L,R,TB,NYY,S,null,null,1,0,2018,-0.2193,1.7183,-0.6937,3.3923,null,null,622110,2,6,Bot,null,null,596142,180724_012045,3.8307,-139.5283,-5.8125,-3.8227,37.095,-8.9256,3.445,1.5915,null,null,null,94.908,2437,6.135,530910,643338,596142,595885,435522,609280,544369,458731,543305,592450,54.3628,null,null,null,null,null,null,null,55,2,4-Seam Fastball,7,3,7,3,3,7,7,3,Infield shift,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3216,4
FF,2018-07-23,95.8,-2.1504,6.2552,Chad Green,641343,643338,null,ball,11,null,R,L,R,TB,NYY,B,null,null,0,0,2018,-0.5776,1.5693,-2.2378,3.0404,null,null,622110,2,6,Bot,null,null,596142,180724_012006,1.0867,-139.3993,-6.4043,-7.7701,35.2199,-10.423,3.4226,1.6139,null,null,null,95.667,2457,6.496,530910,643338,596142,595885,435522,609280,544369,458731,543305,592450,54.0023,null,null,null,null,null,null,null,55,1,4-Seam Fastball,7,3,7,3,3,7,7,3,Infield shift,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3217,5
FF,2018-07-23,97,-1.6528,6.3004,Chad Green,622110,643338,force_out,hit_into_play_score,12,"Matt Duffy grounds into a force out, shortstop Didi Gregorius to second baseman Neil Walker.   Willy Adames scores.    Jesus Sucre out at 2nd.    Matt Duffy to 1st.",R,R,R,TB,NYY,X,6,ground_ball,1,2,2018,-0.3606,1.3831,0.9686,2.6476,642715,null,491696,1,6,Bot,110.76,150.46,596142,180724_011921,7.8587,-140.8744,-7.373,-6.7054,34.0605,-12.1772,3.467,1.589,3,74.4,-37,96.968,2445,6.524,530910,643338,596142,595885,435522,609280,544369,458731,543305,592450,53.9745,0.047,0.045,0.00,1,0,0,2,54,4,4-Seam Fastball,6,3,6,3,3,6,6,3,Standard,Strategic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3218,6
FF,2018-07-23,97.2,-1.7726,6.2197,Chad Green,622110,643338,null,ball,14,null,R,R,R,TB,NYY,B,null,null,0,2,2018,-0.1097,1.6513,1.6039,2.3169,642715,null,491696,1,6,Bot,null,null,596142,180724_011855,9.2666,-140.966,-8.5925,-3.7482,34.974,-8.465,3.5348,1.7258,null,null,null,96.517,2433,6.292,530910,643338,596142,595885,435522,609280,544369,458731,543305,592450,54.2062,null,null,null,null,null,null,null,54,3,4-Seam Fastball,6,3,6,3,3,6,6,3,Standard,Strategic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3219,7
FF,2018-07-23,96.6,-1.8241,6.2599,Chad Green,622110,643338,null,foul,6,null,R,R,R,TB,NYY,S,null,null,0,1,2018,-0.3602,1.4852,0.707,2.7635,642715,null,491696,1,6,Bot,null,null,596142,180724_011829,7.5647,-140.2402,-7.0677,-6.5997,34.6452,-11.1504,3.467,1.589,213,79.7,22,96.249,2498,6.426,530910,643338,596142,595885,435522,609280,544369,458731,543305,592450,54.072,null,null,null,null,null,null,null,54,2,4-Seam Fastball,6,3,6,3,3,6,6,3,Strategic,Strategic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3220,8
FF,2018-07-23,96.1,-1.997,6.277,Chad Green,622110,643338,null,swinging_strike,7,null,R,R,R,TB,NYY,S,null,null,0,0,2018,-0.2354,1.6114,-0.6603,2.0925,642715,null,491696,1,6,Bot,null,null,596142,180724_011804,4.0407,-139.4503,-8.9527,-4.0304,35.084,-9.5485,3.467,1.589,null,null,null,94.984,2447,6.066,530910,643338,596142,595885,435522,609280,544369,458731,543305,592450,54.4325,null,null,null,null,null,null,null,54,1,4-Seam Fastball,6,3,6,3,3,6,6,3,Strategic,Strategic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,3221,9
FF,2018-07-23,95.6,-2.1408,6.2365,Chad Green,595281,643338,field_out,hit_into_play,2,Kevin Kiermaier pops out to third baseman Miguel Andujar in foul territory.,R,L,R,TB,NYY,X,5,popup,1,0,2018,-0.5043,1.4772,0.0082,3.2366,642715,null,491696,0,6,Bot,76.84,163.18,596142,180724_011720,6.7575,-138.9039,-5.5077,-8.0584,33.2498,-12.2315,3.5,1.63,163,78.6,64,94.893,2481,6.115,530910,643338,596142,595885,435522,609280,544369,458731,543305,592450,54.3827,0.005,0.000,0.00,1,0,0,3,53,2,4-Seam Fastball,6,3,6,3,3,6,6,3,Strategic,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3222,10
FF,2018-07-23,96.7,-2.0622,6.286,Chad Green,595281,643338,null,ball,11,null,R,L,R,TB,NYY,B,null,null,0,0,2018,-0.1513,1.7765,-0.6866,3.3553,642715,null,491696,0,6,Bot,null,null,596142,180724_011650,3.9813,-140.4787,-6.1219,-3,36.7648,-7.8546,3.1983,1.5468,null,null,null,95.471,2496,6.025,530910,643338,596142,595885,435522,609280,544369,458731,543305,592450,54.4732,null,null,null,null,null,null,null,53,1,4-Seam Fastball,6,3,6,3,3,6,6,3,Strategic,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3223,11
SL,2018-07-23,87.4,-1.8525,6.1945,Chad Green,491696,643338,single,hit_into_play_score,6,Jesus Sucre singles on a line drive to right fielder Aaron Judge.   Mallex Smith scores.    Willy Adames to 3rd.,R,R,R,TB,NYY,X,9,line_drive,2,2,2018,0.2529,-0.0269,0.7399,2.4566,605480,null,642715,0,6,Bot,173.75,108.66,596142,180724_011601,5.6909,-127.1073,-2.7772,1.5271,26.2036,-32.1255,3.371,1.535,240,91.7,13,86.773,null,5.934,530910,643338,596142,595885,435522,609280,544369,458731,543305,592450,54.5642,0.937,0.879,0.90,1,1,0,4,52,5,Slider,5,3,5,3,3,5,5,3,Standard,Strategic,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3224,12
SL,2018-07-23,87.4,-1.8172,6.1772,Chad Green,491696,643338,null,blocked_ball,14,null,R,R,R,TB,NYY,B,null,null,1,2,2018,0.1415,-0.1142,2.2217,0.0962,605480,null,642715,0,6,Bot,null,null,596142,180724_011525,9.353,-126.6643,-8.091,-0.5927,28.2591,-31.8286,3.2656,1.6363,null,null,null,86.273,2317,6.003,530910,643338,596142,595885,435522,609280,544369,458731,543305,592450,54.4949,null,null,null,null,null,null,null,52,4,Slider,5,3,5,3,3,5,5,3,Strategic,Strategic,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3225,13
FF,2018-07-23,96.7,-1.7426,6.3521,Chad Green,491696,643338,null,ball,12,null,R,R,R,TB,NYY,B,null,null,0,2,2018,-0.1879,1.6882,1.7377,4.4243,605480,null,642715,0,6,Bot,null,null,596142,180724_011446,9.6456,-140.3374,-3.2878,-4.896,35.7345,-9.6701,3.1983,1.5915,null,null,null,95.663,2432,6.124,530910,643338,596142,595885,435522,609280,544369,458731,543305,592450,54.3743,null,null,null,null,null,null,null,52,3,4-Seam Fastball,5,3,5,3,3,5,5,3,Strategic,Strategic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3226,14
FF,2018-07-23,96.4,-1.7689,6.3607,Chad Green,491696,643338,null,foul,2,null,R,R,R,TB,NYY,S,null,null,0,1,2018,-0.627,1.5915,-0.0639,3.0577,605480,null,642715,0,6,Bot,null,null,596142,180724_011420,5.9252,-140.0631,-6.7444,-9.559,32.3807,-10.0584,3.371,1.535,226,76.6,44,95.978,2490,6.183,530910,643338,596142,595885,435522,609280,544369,458731,543305,592450,54.315,null,null,null,null,null,null,null,52,2,4-Seam Fastball,5,3,5,3,3,5,5,3,Strategic,Strategic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3227,15
FF,2018-07-23,96.1,-1.8511,6.3223,Chad Green,491696,643338,null,foul,6,null,R,R,R,TB,NYY,S,null,null,0,0,2018,-0.4106,1.5334,0.4716,2.7794,605480,null,642715,0,6,Bot,null,null,596142,180724_011329,7.0515,-139.5807,-7.1512,-7.0385,34.457,-10.869,3.371,1.535,200,74.8,28,95.373,2355,6.19,530910,643338,596142,595885,435522,609280,544369,458731,543305,592450,54.3081,null,null,null,null,null,null,null,52,1,4-Seam Fastball,5,3,5,3,3,5,5,3,Strategic,Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3228,16
FT,2018-07-24,94.3,-2.5685,5.4517,Adam Ottavino,543807,493603,strikeout,swinging_strike,3,George Springer strikes out swinging.,R,R,R,COL,HOU,S,2,null,1,2,2018,-0.7003,0.8412,0.2881,3.5576,null,null,null,2,8,Top,null,null,455104,180725_035058,9.176,-137.3632,-1.2608,-10.915,25.3771,-21.0125,3.73,1.69,null,null,null,96.485,2310,7.116,530921,493603,455104,435622,641658,571448,596115,467827,453568,471865,53.3856,null,null,0.00,1,0,0,null,53,5,2-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,3229,1
FT,2018-07-24,93.8,-2.5622,5.4348,Adam Ottavino,543807,493603,null,foul,8,null,R,R,R,COL,HOU,S,null,null,1,2,2018,-0.9612,0.4637,0.165,2.0179,null,null,null,2,8,Top,null,null,455104,180725_035015,9.3447,-136.5424,-4.2868,-14.1784,25.7264,-25.5322,3.73,1.69,2,48.2,-45,95.564,2338,6.969,530921,493603,455104,435622,641658,571448,596115,467827,453568,471865,53.5325,null,null,null,null,null,null,null,53,4,2-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3230,2
FC,2018-07-24,84.6,-3.0608,5.258,Adam Ottavino,543807,493603,null,foul,6,null,R,R,R,COL,HOU,S,null,null,1,1,2018,0.6514,0.284,0.468,2.3338,null,null,null,2,8,Top,null,null,455104,180725_034945,6.949,-123.2311,-1.1716,5.642,19.4139,-29.2223,3.73,1.69,null,null,null,85.486,2734,6.35,530921,493603,455104,435622,641658,571448,596115,467827,453568,471865,54.152,null,null,null,null,null,null,null,53,3,Cutter,2,2,2,2,2,2,2,2,Standard,Standard,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3231,3
