"","pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","fielder_2","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","four_seam","curve_ball","cutter","unnamed_pitch","sinker","slider","changeup","two_seam","split_finger","knuckle_curve","forkball","eephus","pitch_out","screwball","knuckle_ball","strike","up_zone","mid_zone","down_zone","hit","swinging_strike","chapman","betances","britton","green","ottavino","id","pitch_count"
"154","SL",2018-06-15,81.4,-3.3225,5.3239,"Adam Ottavino",592261,493603,"null","called_strike",4,"null","R","R","R","TEX","COL","S","null","null",1,1,2018,1.2444,0.2162,-0.4006,2.2666,"null","null","null",0,8,"Bot","null","null",608596,"180616_025045",4.1792,-118.5453,-0.699,10.9338,22.146,-30.2223,3.2724,1.5113,"null","null","null",81.503,"2658",6.263,530438,493603,608596,435622,518934,571448,596115,467827,453568,571595,54.2361,"null","null","null","null","null","null","null",67,3,"Slider",5,8,5,8,8,5,5,8,"Standard","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2070,27
"155","SI",2018-08-05,94,0.7164,6.3969,"Zach Britton",506702,502154,"null","ball",13,"null","R","R","L","BOS","NYY","B","null","null",0,0,2018,0.7387,0.4467,-0.9405,-0.2545,"null","null","null",0,7,"Bot","null","null",519222,"180806_031418",-5.7826,-136.2475,-12.3033,10.1582,26.1488,-24.5624,3.0895,1.5037,"null","null","null",92.96,"2110",5.61,531089,502154,519222,595885,650402,609280,544369,458731,543305,453203,54.89,"null","null","null","null","null","null","null",59,1,"Sinker",1,4,1,4,4,1,1,4,"Standard","Standard",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3608,22
"156","SL",2018-08-25,83.4,-2.8474,5.2995,"Adam Ottavino",572761,493603,"null","blocked_ball",14,"null","R","L","R","COL","STL","B","null","null",1,2,2018,1.1799,-0.1472,1.2563,0.5188,"664056","null","594824",1,8,"Top","null","null",547172,"180826_021750",7.1373,-121.3976,-4.3438,10.5748,21.2972,-33.0716,3.5633,1.661,"null","null","null",84.14,"3110",6.529,531354,493603,547172,641857,518934,571448,596115,621311,453568,471865,53.9733,"null","null","null","null","null","null","null",56,5,"Slider",1,0,0,1,0,1,0,1,"Strategic","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4178,11
"157","FF",2018-05-04,98.9,-1.3531,6.2352,"Dellin Betances",475174,476454,"null","called_strike",11,"null","R","L","R","NYY","CLE","S","null","null",0,0,2018,-0.4359,1.2875,-1.0243,2.7586,"null","null","608070",2,7,"Top","null","null",596142,"180505_010431",1.9195,-143.9474,-7.1039,-6.5214,31.4267,-12.7995,3.4401,1.5684,"null","null","null",99.411,"2310",6.426,529883,476454,596142,435522,650402,609280,544369,458731,543305,592450,54.0721,"null","null","null","null","null","null","null",53,1,"4-Seam Fastball",5,0,0,5,0,5,0,5,"Infield shift","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1006,4
"158","SL",2018-04-01,87.5,-1.57,6.1554,"Chad Green",545341,643338,"field_out","hit_into_play",9,"Randal Grichuk grounds out, third baseman Brandon Drury to first baseman Neil Walker.","R","R","R","TOR","NYY","X","5","ground_ball",0,1,2018,0.6057,0.2837,0.6398,1.3411,"null","null","475253",2,5,"Bot","111.85","163.90",519222,"180401_185406",4.0808,-127.3149,-6.0837,5.8103,24.0073,-28.1519,3.1064,1.4109,"2","62.1","-34",87.565,"2263",6.154,529452,643338,519222,435522,642180,592273,544369,519317,458731,592450,54.3465,"0.055","0.044","0.00","1","0","0","2",46,2,"Slider",1,4,1,4,4,1,1,4,"Standard","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,157,17
"159","FF",2018-04-25,95.1,-1.5178,6.2203,"Chad Green",572821,643338,"null","foul",11,"null","R","R","R","NYY","MIN","S","null","null",2,1,2018,-0.2023,1.673,-0.3023,3.0557,"null","null","null",2,6,"Top","null","null",519222,"180426_010019",3.6368,-138.2318,-6.3248,-3.4578,33.7185,-9.6085,2.7629,1.0754,"234","80.8","44",94.661,"2513",6.308,529768,643338,519222,592122,650402,609280,544369,519317,458731,592450,54.1906,"null","null","null","null","null","null","null",54,4,"4-Seam Fastball",6,3,3,6,3,6,3,6,"Infield shift","Strategic",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,745,20
"160","SI",2018-08-07,97.3,0.6258,6.5864,"Zach Britton",594953,502154,"null","ball",13,"null","R","L","L","CWS","NYY","B","null","null",0,0,2018,0.7797,0.5884,-0.7109,1.3589,"null","null","null",2,10,"Bot","null","null",543309,"180808_033425",-5.2857,-141.4606,-9.7982,11.4279,27.6962,-22.6196,3.5768,1.7848,"null","null","null",96.995,"2192",5.85,531113,502154,543309,595885,650402,435522,544369,458731,543305,519317,54.6499,"null","null","null","null","null","null","null",80,1,"Sinker",3,3,3,3,3,3,3,3,"Strategic","Standard",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3629,5
"161","SI",2018-09-24,95.3,0.7845,6.3879,"Zach Britton",460576,502154,"strikeout","swinging_strike",14,"Carlos Gomez strikes out swinging.","R","R","L","TB","NYY","S","2","null",1,2,2018,1.2001,0.3218,1.1531,0.9647,"null","null","null",1,9,"Bot","null","null",596142,"null",-1.6196,-138.4148,-9.1157,15.3109,32.7062,-26.2892,3.549,1.627,"null","null","null",93.608,"1975",5.528,531749,502154,596142,572228,650402,435522,588751,457705,458731,592450,54.9702,"null","null","0.00","1","0","0","null",71,4,"Sinker",1,4,1,4,4,1,1,4,"Standard","Standard",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,5029,9
"162","SL",2018-07-12,86.6,-1.684,6.0204,"Dellin Betances",543401,476454,"strikeout","swinging_strike",7,"Jason Kipnis strikes out swinging.","R","L","R","CLE","NYY","S","2","null",1,2,2018,0.4813,-1.1555,-0.5681,1.3762,"null","null","608070",2,8,"Bot","null","null",519222,"180713_015611",1.6844,-126.0879,-2.514,4.7397,26.7468,-44.1059,3.2853,1.4658,"null","null","null",86.421,"2626",6.242,530805,476454,519222,595885,642180,609280,544369,458731,543305,592450,54.2578,"null","null","0.00","1","0","0","null",67,4,"Slider",4,6,4,6,6,4,4,6,"Infield shift","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,2960,1
"163","FF",2018-08-13,95.9,-2.0225,6.1899,"Chad Green",527038,643338,"null","ball",11,"null","R","R","R","NYY","NYM","B","null","null",0,0,2018,-0.6014,1.3551,-0.6418,4.0693,"null","null","624424",0,5,"Top","null","null",519222,"180814_003955",5.0028,-139.4658,-2.9851,-9.018,35.2752,-14.1954,3.1966,1.5098,"null","null","null",95.331,"2296",6.276,530898,643338,519222,595885,650402,609280,544369,458731,543305,435522,54.2221,"null","null","null","null","null","null","null",39,1,"4-Seam Fastball",2,4,4,2,4,2,4,2,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3891,7
"164","SL",2018-05-05,82.3,-2.9597,5.2257,"Adam Ottavino",607043,493603,"walk","ball",12,"Brandon Nimmo walks.","R","L","R","NYM","COL","B","null","null",3,2,2018,1.9761,0.1385,0.8894,2.4496,"null","null","null",0,8,"Bot","null","null",455104,"180506_010758",4.9005,-119.6819,0.0516,17.6698,26.0634,-31.1199,3.2315,1.4352,"null","null","null",81.754,"2829",6.249,529899,493603,455104,435622,642162,571448,596115,571595,453568,471865,54.2501,"null","null","0.70","1","0","0","null",57,6,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1041,13
"165","KC",2018-07-10,86.3,-1.5892,5.9944,"Dellin Betances",444432,476454,"null","swinging_strike",14,"null","R","R","R","BAL","NYY","S","null","null",0,0,2018,0.7231,-0.2321,1.1756,2.0694,"543376","430945","592518",1,9,"Bot","null","null",519222,"180711_021145",5.1017,-125.6388,-2.6686,6.6015,24.3299,-34.316,3.2955,1.2656,"null","null","null",86.051,"2542",6.006,530779,476454,519222,595885,642180,609280,544369,458731,543305,592450,54.4949,"null","null","null","null","null","null","null",74,1,"Knuckle Curve",5,5,5,5,5,5,5,5,"Strategic","Standard",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,2877,7
"166","FF",2018-05-03,98.4,0.9555,6.1418,"Aroldis Chapman",503556,547973,"null","ball",12,"null","R","R","L","HOU","NYY","B","null","null",0,0,2018,0.5413,1.5467,1.0956,2.9257,"null","null","null",0,9,"Bot","null","null",596142,"180503_211451",-0.8825,-143.0723,-6.8174,7.6224,36.2405,-9.5361,3.6026,1.787,"null","null","null",98.187,"2582",6.44,529877,547973,596142,435522,650402,609280,544369,519317,458731,592450,54.0628,"null","null","null","null","null","null","null",74,1,"4-Seam Fastball",5,6,5,6,6,5,5,6,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,959,15
"167","FF",2018-06-25,100,0.5085,6.1404,"Aroldis Chapman",467793,547973,"field_out","hit_into_play",7,"Carlos Santana flies out to left fielder Giancarlo Stanton.","R","R","L","PHI","NYY","X","7","fly_ball",0,0,2018,0.5966,1.3347,-0.61,1.7904,"null","621044","546318",2,8,"Bot","80.35","65.87",519222,"180626_020606",-4.545,-145.4925,-9.9319,9.6101,30.7603,-10.8989,3.3583,1.4792,"336","95.5","22",101.208,"2546",6.739,530577,547973,519222,435522,650402,609280,544369,519317,458731,592450,53.7635,"0.300","0.409","0.00","1","0","0","3",65,1,"4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2426,20
"168","KC",2018-05-29,87.7,-1.6202,5.9626,"Dellin Betances",594828,476454,"null","ball",14,"null","R","R","R","NYY","HOU","B","null","null",0,0,2018,0.6401,-0.1454,1.8345,1.4793,"null","608324","514888",1,9,"Top","null","null",596142,"null",6.9911,-127.4643,-4.3845,5.4819,25.5021,-33.0915,3.3748,1.6193,"null","null","null",87.068,"null",5.894,530217,476454,596142,595885,650402,609280,544369,458731,543305,592450,54.6045,"null","null","null","null","null","null","null",75,1,"Knuckle Curve",3,5,5,3,5,3,5,3,"Strategic","Standard",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1658,5
"169","SL",2018-04-21,82.2,-3.1915,5.45,"Adam Ottavino",546991,493603,"null","called_strike",2,"null","R","R","R","COL","CHC","S","null","null",0,1,2018,1.4321,0.2984,-0.17,3.4629,"null","null","null",0,8,"Top","null","null",547172,"180422_025722",4.0944,-119.7111,1.3659,13.0488,20.2176,-29.7441,3.6331,1.6757,"null","null","null",82.297,"2864",6.033,529707,493603,547172,641857,518934,571448,596115,643565,453568,467827,54.4684,"null","null","null","null","null","null","null",62,2,"Slider",5,2,2,5,2,5,2,5,"Standard","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,618,11
"170","FF",2018-05-04,100.1,0.8313,6.1079,"Aroldis Chapman",605548,547973,"null","ball",12,"null","R","L","L","NYY","CLE","B","null","null",0,0,2018,0.5384,1.3215,1.6999,3.1017,"null","null","543228",1,9,"Top","null","null",596142,"180505_020515",1.1178,-145.7049,-6.0764,7.3978,37.8998,-11.9417,3.6325,1.7594,"null","null","null",100.376,"2613",6.667,529883,547973,596142,435522,650402,609280,544369,458731,543305,592450,53.8312,"null","null","null","null","null","null","null",75,1,"4-Seam Fastball",6,5,5,6,5,6,5,6,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,994,10
"171","FF",2018-08-14,98.5,0.5419,6.0921,"Aroldis Chapman",641343,547973,"null","ball",11,"null","R","L","L","NYY","TB","B","null","null",0,1,2018,0.3116,1.3282,-1.1547,2.7518,"null","null","null",0,9,"Top","null","null",519222,"180815_015453",-5.3833,-143.3629,-6.8242,5.5391,31.1146,-12.247,3.2418,1.509,"null","null","null",99.534,"2414",6.712,531207,547973,519222,595885,650402,435522,544369,458731,543305,453203,53.7858,"null","null","null","null","null","null","null",64,2,"4-Seam Fastball",4,1,1,4,1,4,1,4,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3906,8
"172","SI",2018-06-20,92.7,0.6684,6.6543,"Zach Britton",547180,502154,"null","foul",4,"null","R","L","L","WSH","BAL","S","null","null",3,2,2018,0.8162,0.3393,-0.5106,2.0019,"null","null","null",0,9,"Bot","null","null",543376,"180621_041111",-4.6791,-134.8406,-6.7875,10.6829,25.9799,-27.025,2.9382,1.2408,"null","null","null",91.945,"1907",5.604,530505,502154,543376,502143,570731,607054,592518,572073,430945,502226,54.8958,"null","null","null","null","null","null","null",65,6,"Sinker",0,3,0,3,3,0,0,3,"Standard","Standard",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2219,2
"173","SI",2018-06-20,92.9,0.4919,6.6275,"Zach Britton",665742,502154,"null","ball",13,"null","R","L","L","WSH","BAL","B","null","null",1,0,2018,1.155,0.5709,-0.2497,1.3072,"null","null","594809",1,8,"Bot","null","null",543376,"180621_035509",-4.3208,-135.0797,-9.0245,14.8034,26.0655,-23.7448,3.2217,1.5504,"null","null","null",92.381,"1987",5.767,530505,502154,543376,502143,570731,607054,592518,572073,430945,502226,54.732,"null","null","null","null","null","null","null",59,2,"Sinker",0,3,0,3,3,0,0,3,"Standard","Standard",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2231,14
"174","SI",2018-06-30,92.9,0.6239,6.5882,"Zach Britton",457708,502154,"walk","ball",14,"Justin Upton walks.","R","R","L","BAL","LAA","B","null","null",3,0,2018,0.9983,0.7134,1.0176,2.5038,"null","null","null",2,9,"Top","null","null",543376,"180630_230926",-1.1087,-135.1216,-6.1668,12.242,27.4078,-22.5666,3.5179,1.6304,"null","null","null",92.141,"1948",5.706,530646,502154,543376,448801,592859,542921,592518,458675,430945,502143,54.7941,"null","null","0.70","1","0","0","null",71,4,"Sinker",2,6,6,2,6,2,6,2,"Infield shift","Standard",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2548,4
"175","SI",2018-06-22,94.3,0.4568,6.5427,"Zach Britton",455976,502154,"null","swinging_strike",14,"null","R","L","L","ATL","BAL","S","null","null",0,0,2018,1.1622,0.6561,0.1376,0.8542,"645277","null","518692",0,9,"Bot","null","null",543376,"180623_030119",-3.2712,-136.9982,-10.3736,14.9643,27.1435,-22.2682,3.4982,1.5599,"null","null","null",93.207,"2000",5.5,530529,502154,543376,448801,570731,592859,592518,502226,430945,607054,54.9972,"null","null","null","null","null","null","null",78,1,"Sinker",6,7,6,7,7,6,6,7,"Strategic","Standard",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2279,2
"176","SL",2018-04-25,85.4,-1.4832,6.3277,"Chad Green",572821,643338,"null","ball",12,"null","R","R","R","NYY","MIN","B","null","null",0,1,2018,0.2959,-0.2298,1.1283,2.9803,"null","null","null",2,6,"Top","null","null",519222,"180426_005945",5.5405,-124.3055,-1.15,1.9684,24.2242,-34.5373,3.0313,1.3439,"null","null","null",85.249,"2406",6.112,529768,643338,519222,592122,650402,609280,544369,519317,458731,592450,54.3862,"null","null","null","null","null","null","null",54,2,"Slider",6,3,3,6,3,6,3,6,"Infield shift","Strategic",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,747,22
"177","KC",2018-09-01,83.2,-1.9819,5.8823,"Dellin Betances",600869,476454,"null","called_strike",4,"null","R","L","R","NYY","DET","S","null","null",1,0,2018,0.6942,0.0858,-0.4146,2.2849,"null","null","null",0,9,"Top","null","null",596142,"null",2.2403,-121.0293,-1.9399,6.254,23.6691,-31.2111,3.3286,1.5761,"null","null","null",82.443,"2334",5.804,531438,476454,596142,435522,650402,642180,588751,458731,543305,457705,54.6944,"null","null","null","null","null","null","null",65,2,"Knuckle Curve",2,1,1,2,1,2,1,2,"Standard","Standard",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,4409,13
"178","FT",2018-07-21,92.7,-2.7892,5.2568,"Adam Ottavino",571974,493603,"null","called_strike",9,"null","R","R","R","ARI","COL","S","null","null",3,0,2018,-0.7709,0.9268,0.7007,1.8133,"null","null","null",0,8,"Bot","null","null",455104,"180722_030507",10.7134,-134.664,-5.0907,-11.8125,28.5484,-19.8113,3.281,1.4347,"null","null","null",93.491,"2170",6.798,530878,493603,455104,435622,641658,571448,596115,467827,453568,471865,53.7036,"null","null","null","null","null","null","null",72,4,"2-Seam Fastball",5,6,5,6,6,5,5,6,"Standard","Standard",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3193,12
"179","SL",2018-08-28,87.1,-1.7971,6.1409,"Dellin Betances",541645,476454,"null","ball",12,"null","R","R","R","NYY","CWS","B","null","null",1,2,2018,0.7052,-0.8666,1.0163,3.2227,"null","null","null",2,9,"Top","null","null",519222,"180829_020630",5.2899,-126.6193,0.9306,6.3664,26.4521,-41.7893,3.7189,1.9411,"null","null","null",86.429,"2682",5.966,531380,476454,519222,595885,591720,609280,650402,458731,543305,519317,54.5318,"null","null","null","null","null","null","null",73,4,"Slider",4,4,4,4,4,4,4,4,"Standard","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4259,2
"180","FT",2018-08-22,91.6,-2.875,5.4612,"Adam Ottavino",608671,493603,"null","ball",11,"null","R","L","R","COL","SD","B","null","null",0,0,2018,-0.869,0.4672,-1.5003,3.0912,"null","null","null",0,8,"Top","null","null",547172,"180823_030050",5.4587,-133.5701,-1.3005,-11.7052,22.6086,-26.3025,3.3275,1.5136,"null","null","null",93.668,"2253",6.924,531314,493603,547172,435622,518934,571448,596115,467827,453568,471865,53.578,"null","null","null","null","null","null","null",60,1,"2-Seam Fastball",5,2,2,5,2,5,2,5,"Standard","Standard",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4123,13
"181","FT",2018-09-21,93.7,-2.5396,5.3874,"Adam Ottavino",593647,493603,"single","hit_into_play_no_out",8,"Socrates Brito singles on a sharp ground ball to right fielder Carlos Gonzalez.","R","L","R","ARI","COL","X","9","ground_ball",2,2,2018,-1.1945,0.6722,0.2645,2.0383,"null","null","null",0,8,"Bot","180.24","115.19",460077,"180922_040802",9.9714,-136.0875,-4.426,-17.1953,29.5461,-22.9496,3.467,1.589,"59","103.3","1",94.258,"2427",6.7,531702,493603,460077,435622,518934,571448,641658,621311,453568,471865,53.8024,"0.466","0.446","0.90","1","1","0","4",62,7,"2-Seam Fastball",2,6,2,6,6,2,2,6,"Standard","Standard",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4920,11
"182","SL",2018-09-11,82.5,-2.9148,5.5223,"Adam Ottavino",606466,493603,"null","blocked_ball",13,"null","R","L","R","COL","ARI","B","null","null",0,0,2018,0.9909,-0.3179,-0.0812,0.5942,"444482","null","572041",1,8,"Top","null","null",455104,"180912_032342",4.5314,-120.2035,-4.1431,8.8469,21.9833,-34.7182,3.269,1.5725,"null","null","null",83.029,"2946",6.447,531567,493603,455104,641857,518934,571448,596115,621311,453568,471865,54.0553,"null","null","null","null","null","null","null",62,1,"Slider",3,4,4,3,4,3,4,3,"Strategic","Standard",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4622,10
"183","FF",2018-05-29,100.6,0.5558,6.1854,"Aroldis Chapman",503556,547973,"null","ball",14,"null","R","R","L","NYY","HOU","B","null","null",0,0,2018,0.4036,1.4642,0.65,1.5344,"null","null","null",0,10,"Top","null","null",596142,"null",-0.7137,-146.269,-11.1226,6.022,35.8071,-8.4443,3.9822,1.8261,"null","null","null",101.122,"2563",6.703,530217,547973,596142,595885,650402,609280,544369,458731,543305,592450,53.7949,"null","null","null","null","null","null","null",84,1,"4-Seam Fastball",5,5,5,5,5,5,5,5,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1653,18
"184","FF",2018-05-15,97.6,-2.1045,6.4838,"Chad Green",543685,643338,"null","ball",12,"null","R","R","R","WSH","NYY","B","null","null",1,2,2018,-0.3682,1.4647,1.4572,3.4685,"null","null","null",1,6,"Bot","null","null",596142,"180618_211025",10.3856,-141.7119,-5.9488,-7.1629,30.0123,-11.3739,3.3552,1.5512,"null","null","null",97.546,"2558",6.216,530032,643338,596142,435522,650402,609280,544369,519317,543305,592450,54.2836,"null","null","null","null","null","null","null",50,5,"4-Seam Fastball",3,3,3,3,3,3,3,3,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1383,24
"185","FF",2018-08-17,94.7,-2.4107,6.1214,"Chad Green",475253,643338,"null","ball",11,"null","R","L","R","NYY","TOR","B","null","null",0,0,2018,-0.4626,1.1019,-1.1972,3.496,"null","null","581527",0,5,"Top","null","null",519222,"180818_005316",4.1619,-137.9233,-3.6376,-6.7121,28.2694,-17.6881,3.3306,1.5289,"null","null","null",94.538,"2425",5.97,531248,643338,519222,595885,650402,609280,544369,458731,543305,435522,54.5285,"null","null","null","null","null","null","null",41,1,"4-Seam Fastball",5,5,5,5,5,5,5,5,"Infield shift","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3975,18
"186","FF",2018-08-18,97.2,-1.9628,6.197,"Dellin Betances",606192,476454,"null","swinging_strike",11,"null","R","R","R","NYY","TOR","S","null","null",2,1,2018,-0.4412,1.2683,-0.1895,3.3538,"null","null","null",0,8,"Top","null","null",543309,"null",5.7786,-141.5209,-5.0514,-7.2013,30.2382,-14.1396,3.0166,1.3756,"null","null","null",97.718,"2270",6.407,531263,476454,543309,595885,650402,609280,544369,458731,543305,435522,54.0915,"null","null","null","null","null","null","null",66,4,"4-Seam Fastball",8,5,5,8,5,8,5,8,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,3999,14
"187","FT",2018-09-21,93.6,-2.3774,5.4628,"Adam Ottavino",500871,493603,"null","foul",4,"null","R","L","R","ARI","COL","S","null","null",1,2,2018,-1.0304,1.0037,-0.4433,2.3532,"null","null","593647",1,8,"Bot","null","null",460077,"180922_041131",7.4029,-136.1701,-4.5599,-14.7425,31.7854,-18.6276,3.301,1.504,"null","null","null",94.435,"2371",6.936,531702,493603,460077,435622,518934,571448,641658,621311,453568,471865,53.5663,"null","null","null","null","null","null","null",64,5,"2-Seam Fastball",2,6,2,6,6,2,2,6,"Standard","Standard",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4914,5
"188","FT",2018-08-27,93.4,-2.5073,5.6757,"Adam Ottavino",405395,493603,"null","ball",12,"null","R","R","R","LAA","COL","B","null","null",0,1,2018,-0.9406,0.7703,0.6977,3.875,"null","545361","660271",0,8,"Bot","null","null",455104,"180828_051030",10.4444,-135.7187,-0.6018,-14.0719,29.2246,-22.5501,3.391,1.5728,"null","null","null",94.216,"2364",6.809,531374,493603,455104,435622,518934,571448,596115,621311,453568,471865,53.691,"null","null","null","null","null","null","null",73,2,"2-Seam Fastball",5,7,5,7,7,5,5,7,"Standard","Standard",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4246,17
"189","FF",2018-04-25,96,-1.5113,6.2284,"Chad Green",500871,643338,"null","foul",1,"null","R","L","R","NYY","MIN","S","null","null",2,0,2018,-0.3368,1.6529,-0.4627,2.7088,"null","593934","596146",1,7,"Top","null","null",519222,"180426_012331",3.5425,-139.5268,-7.4141,-5.2444,34.1426,-9.107,2.9741,1.2062,"172","80.0","16",95.745,"2379",6.407,529768,643338,519222,592122,650402,609280,544369,519317,458731,592450,54.0913,"null","null","null","null","null","null","null",64,3,"4-Seam Fastball",6,4,4,6,4,6,4,6,"Infield shift","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,717,3
"190","FF",2018-05-21,96.8,-1.8431,6.1194,"Chad Green",592261,643338,"null","foul",5,"null","R","R","R","TEX","NYY","S","null","null",3,1,2018,-0.3053,1.4858,-0.0786,2.0068,"null","null","null",0,7,"Bot","null","null",596142,"180522_023226",5.3946,-140.5922,-8.7668,-5.2734,32.1689,-10.7315,3.1942,1.2855,"null","null","null",96.61,"2385",6.306,530114,643338,596142,592122,650402,435522,544369,458731,543305,592450,54.1931,"null","null","null","null","null","null","null",63,5,"4-Seam Fastball",5,8,5,8,8,5,5,8,"Standard","Standard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1484,8
